"WEEK","REGION","country","ADMIN1","EVENT_TYPE","SUB_EVENT_TYPE","EVENTS","FATALITIES","POPULATION_EXPOSURE","DISORDER_TYPE","ID","CENTROID_LATITUDE","CENTROID_LONGITUDE","year","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem"
2021-09-18,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16892,"Demonstrations",38,41.0618,20.1215,2021,0.53,0.439,0.33,0.342,0.401
2022-02-12,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16499,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-02-26,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,173,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-03-26,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,599,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-06-11,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16499,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-08-20,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16499,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-10-08,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16499,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2022-12-24,"Europe","Albania","Elbasan","Protests","Peaceful protest",2,0,19159,"Demonstrations",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2023-01-28,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,16213,"Demonstrations",38,41.0618,20.1215,2023,0.51,0.402,0.316,0.278,0.383
2023-05-13,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,120,"Demonstrations",38,41.0618,20.1215,2023,0.51,0.402,0.316,0.278,0.383
2024-10-26,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,2051,"Demonstrations",38,41.0618,20.1215,2024,NA,NA,NA,NA,NA
2025-11-15,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,NA,"Demonstrations",38,41.0618,20.1215,2025,NA,NA,NA,NA,NA
2026-05-30,"Europe","Albania","Elbasan","Protests","Peaceful protest",2,0,NA,"Demonstrations",38,41.0618,20.1215,2026,NA,NA,NA,NA,NA
2026-06-06,"Europe","Albania","Elbasan","Protests","Peaceful protest",1,0,NA,"Demonstrations",38,41.0618,20.1215,2026,NA,NA,NA,NA,NA
2021-03-13,"Europe","Albania","Elbasan","Riots","Mob violence",1,0,63940,"Political violence",38,41.0618,20.1215,2021,0.53,0.439,0.33,0.342,0.401
2018-09-29,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,66995,"Demonstrations",38,41.0618,20.1215,2018,0.527,0.432,0.319,0.271,0.385
2019-01-12,"Europe","Albania","Elbasan","Riots","Violent demonstration",2,0,66116,"Demonstrations",38,41.0618,20.1215,2019,0.517,0.432,0.314,0.265,0.375
2019-04-20,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,66116,"Demonstrations",38,41.0618,20.1215,2019,0.517,0.432,0.314,0.265,0.375
2019-04-27,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,66116,"Demonstrations",38,41.0618,20.1215,2019,0.517,0.432,0.314,0.265,0.375
2019-06-08,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,5016,"Demonstrations",38,41.0618,20.1215,2019,0.517,0.432,0.314,0.265,0.375
2019-06-22,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,66116,"Demonstrations",38,41.0618,20.1215,2019,0.517,0.432,0.314,0.265,0.375
2020-12-12,"Europe","Albania","Elbasan","Riots","Violent demonstration",1,0,65021,"Demonstrations",38,41.0618,20.1215,2020,0.536,0.447,0.332,0.28,0.4
2022-04-09,"Europe","Albania","Elbasan","Violence against civilians","Attack",1,0,62415,"Political violence",38,41.0618,20.1215,2022,0.523,0.433,0.323,0.3,0.392
2018-02-03,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-02-17,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-03-17,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3925,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-03-31,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,14361,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-04-14,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-06-09,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-07-28,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3925,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-09-15,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-09-22,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-11-03,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18431,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2018-12-08,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,28867,"Demonstrations",39,40.7396,19.5686,2018,0.527,0.432,0.319,0.271,0.385
2019-01-05,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3882,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-01-26,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3013,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-02-02,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18235,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-03-09,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10318,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-03-23,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10318,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-03-30,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10318,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-04-20,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18235,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-06-08,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3013,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-07-13,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,1858,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-07-20,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,18235,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-10-19,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10318,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-10-26,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10318,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-12-14,"Europe","Albania","Fier","Protests","Peaceful protest",4,0,22117,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2020-01-18,"Europe","Albania","Fier","Protests","Peaceful protest",3,0,24764,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-01-25,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-02-01,"Europe","Albania","Fier","Protests","Peaceful protest",5,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-02-08,"Europe","Albania","Fier","Protests","Peaceful protest",7,0,3867,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-02-15,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,13989,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-02-22,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-02-29,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-03-07,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-04-11,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-04-18,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,18395,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-04-25,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-05-02,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-05-09,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-06-06,"Europe","Albania","Fier","Protests","Peaceful protest",3,0,21803,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-06-13,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-06-20,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-07-04,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,22,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-07-18,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-07-25,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,22,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-08-22,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-08-29,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-09-05,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-09-12,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-09-19,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-09-26,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-10-10,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-10-17,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10168,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-10-24,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3821,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-11-28,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2020-12-12,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,10168,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2021-01-09,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-04-17,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-05-08,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-05-22,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-05-29,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-06-26,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-09-11,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-09-25,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3764,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-10-23,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,3764,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-11-13,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,27759,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-11-20,"Europe","Albania","Fier","Protests","Peaceful protest",2,0,3764,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-12-25,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17736,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2022-01-08,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17375,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-05-07,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17375,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-05-14,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,17375,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-06-18,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,9809,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-11-12,"Europe","Albania","Fier","Protests","Peaceful protest",7,0,4733,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-11-19,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,4733,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2022-12-10,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,1772,"Demonstrations",39,40.7396,19.5686,2022,0.523,0.433,0.323,0.3,0.392
2024-01-20,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,1715,"Demonstrations",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2024-04-06,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,9485,"Demonstrations",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2024-04-13,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,9485,"Demonstrations",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2024-10-26,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,1715,"Demonstrations",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2025-10-11,"Europe","Albania","Fier","Protests","Peaceful protest",3,0,2310,"Demonstrations",39,40.7396,19.5686,2025,NA,NA,NA,NA,NA
2025-10-18,"Europe","Albania","Fier","Protests","Peaceful protest",7,0,2310,"Demonstrations",39,40.7396,19.5686,2025,NA,NA,NA,NA,NA
2025-10-25,"Europe","Albania","Fier","Protests","Peaceful protest",3,0,2310,"Demonstrations",39,40.7396,19.5686,2025,NA,NA,NA,NA,NA
2025-11-01,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,2310,"Demonstrations",39,40.7396,19.5686,2025,NA,NA,NA,NA,NA
2025-11-22,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,NA,"Demonstrations",39,40.7396,19.5686,2025,NA,NA,NA,NA,NA
2026-06-06,"Europe","Albania","Fier","Protests","Peaceful protest",1,0,NA,"Demonstrations",39,40.7396,19.5686,2026,NA,NA,NA,NA,NA
2020-04-25,"Europe","Albania","Fier","Protests","Protest with intervention",1,0,17982,"Demonstrations",39,40.7396,19.5686,2020,0.536,0.447,0.332,0.28,0.4
2021-11-27,"Europe","Albania","Fier","Protests","Protest with intervention",1,0,3764,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2021-04-17,"Europe","Albania","Fier","Riots","Mob violence",1,0,40299,"Political violence",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2019-03-02,"Europe","Albania","Fier","Riots","Violent demonstration",2,0,46425,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-03-16,"Europe","Albania","Fier","Riots","Violent demonstration",1,0,20530,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2019-04-27,"Europe","Albania","Fier","Riots","Violent demonstration",1,0,41434,"Demonstrations",39,40.7396,19.5686,2019,0.517,0.432,0.314,0.265,0.375
2021-11-06,"Europe","Albania","Fier","Riots","Violent demonstration",1,0,19927,"Demonstrations",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2026-01-03,"Europe","Albania","Fier","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",39,40.7396,19.5686,2026,NA,NA,NA,NA,NA
2021-03-20,"Europe","Albania","Fier","Strategic developments","Looting/property destruction",2,0,NA,"Strategic developments",39,40.7396,19.5686,2021,0.53,0.439,0.33,0.342,0.401
2024-05-11,"Europe","Albania","Fier","Violence against civilians","Attack",1,1,33265,"Political violence",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2024-11-16,"Europe","Albania","Fier","Violence against civilians","Attack",1,0,4531,"Political violence",39,40.7396,19.5686,2024,NA,NA,NA,NA,NA
2018-10-27,"Europe","Albania","Gjirokaster","Battles","Armed clash",1,1,18722,"Political violence",40,40.1758,20.2249,2018,0.527,0.432,0.319,0.271,0.385
2018-09-08,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,813,"Demonstrations",40,40.1758,20.2249,2018,0.527,0.432,0.319,0.271,0.385
2018-09-15,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,2247,"Demonstrations",40,40.1758,20.2249,2018,0.527,0.432,0.319,0.271,0.385
2018-11-03,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9594,"Demonstrations",40,40.1758,20.2249,2018,0.527,0.432,0.319,0.271,0.385
2018-12-08,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",3,0,9831,"Demonstrations",40,40.1758,20.2249,2018,0.527,0.432,0.319,0.271,0.385
2019-01-19,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,8,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-02-09,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9330,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-02-16,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9330,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-03-09,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,783,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-03-30,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,1,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-06-22,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,2172,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2019-10-26,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9330,"Demonstrations",40,40.1758,20.2249,2019,0.517,0.432,0.314,0.265,0.375
2020-06-13,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9027,"Demonstrations",40,40.1758,20.2249,2020,0.536,0.447,0.332,0.28,0.4
2020-08-08,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,337,"Demonstrations",40,40.1758,20.2249,2020,0.536,0.447,0.332,0.28,0.4
2020-10-03,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,9027,"Demonstrations",40,40.1758,20.2249,2020,0.536,0.447,0.332,0.28,0.4
2020-12-05,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,NA,"Demonstrations",40,40.1758,20.2249,2020,0.536,0.447,0.332,0.28,0.4
2021-04-17,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",2,0,10230,"Demonstrations",40,40.1758,20.2249,2021,0.53,0.439,0.33,0.342,0.401
2021-04-24,"Europe","Albania","Gjirokaster","Protests","Peaceful protest",1,0,2027,"Demonstrations",40,40.1758,20.2249,2021,0.53,0.439,0.33,0.342,0.401
